ICAO,IATA,Name,City,Province,Country,Lat,Lon,Elev,OffUTC,OffDST,TZone
KZ,40J,PERRY FOLEY,,FLORIDA,USA,30.069278,-83.580583,45,-5,-4,America/Kentucky/Monticello
KZ,40N,CHESTER CO G O CARLSON,,PENNSYLVANIA,USA,39.978972,-75.865472,660,-5,-4,America/New_York
KZ,40U,MANILA,,UTAH,USA,40.986069,-109.678481,6175,-7,-6,America/Denver
KZ,41A,REEVES,,ALABAMA,USA,32.514722,-85.875972,326,-6,-5,America/Indiana/Tell_City
KZ,41U,MANTI EPHRAIM,,UTAH,USA,39.329128,-111.614639,5500,-7,-6,America/Shiprock
KZ,42A,MELBOURNE MUNI JOHN E MILLER FLD,,ARKANSAS,USA,36.070792,-91.829147,730,-6,-5,America/Indiana/Tell_City
KZ,42I,PARR,,OHIO,USA,40.007011,-82.012358,790,-5,-4,America/Detroit
KZ,42J,KEYSTONE AIRPARK,,FLORIDA,USA,29.84475,-82.047528,196,-5,-4,America/Kentucky/Monticello
KZ,42KY,PIRATES COVE,,KENTUCKY,USA,36.776444,-88.222256,380,-6,-5,America/Indiana/Tell_City
KZ,42M,THAYER MEM,,MISSOURI,USA,36.516728,-91.566811,790,-6,-5,America/Indiana/Tell_City
KZ,42S,POPLAR,,MONTANA,USA,48.115958,-105.182192,2005,-7,-6,America/Denver
KZ,42U,MORGAN COUNTY,,UTAH,USA,41.148831,-111.766603,5020,-7,-6,America/Boise
KZ,42V,JONES,,NEBRASKA,USA,40.058047,-101.546839,3126,-7,-6,America/Denver
KZ,43A,MONTGOMERY CO,,NORTH CAROLINA,USA,35.388194,-79.792817,628,-5,-4,America/Kentucky/Monticello
KZ,43B,DEBLOIS FLIGHT STRIP,,MAINE,USA,44.726417,-67.990722,217,-5,-4,America/New_York
KZ,43D,ODESSA MUNI,,WASHINGTON,USA,47.358203,-118.673328,1725,-8,-7,America/Los_Angeles
KZ,43NC,BAHNSON,,NORTH CAROLINA,USA,36.020833,-80.516389,780,-5,-4,America/Kentucky/Monticello
KZ,43OH,BRACEVILLE,,OHIO,USA,41.211167,-80.969258,900,-5,-4,America/Detroit
KZ,43U,MOUNT PLEASANT,,UTAH,USA,39.524686,-111.475189,5829,-7,-6,America/Shiprock
KZ,44C,BELOIT,,WISCONSIN,USA,42.497778,-88.967611,817,-6,-5,America/Chicago
KZ,44I,DALE HOLLOW RGNL,,KENTUCKY,USA,36.637844,-85.163844,980,-6,-5,America/Indiana/Tell_City
KZ,44IL,MC HENRY FARMS,,ILLINOIS,USA,42.378075,-88.323422,866,-6,-5,America/Chicago
KZ,44N,SKY ACRES,,NEW YORK,USA,41.707428,-73.738028,700,-5,-4,America/New_York
KZ,44U,SALINA GUNNISON,,UTAH,USA,39.029128,-111.838258,5159,-7,-6,America/Shiprock
KZ,45G,BRIGHTON,,MICHIGAN,USA,42.569814,-83.778528,973,-5,-4,America/Detroit
KZ,45J,ROCKINGHAM HAMLET,,NORTH CAROLINA,USA,34.891069,-79.759056,358,-5,-4,America/Kentucky/Monticello
KZ,45K,MINNEAPOLIS CITY CO,,KANSAS,USA,39.094722,-97.720592,1245,-6,-5,America/Chicago
KZ,45R,HAWTHORNE FLD,,TEXAS,USA,30.336339,-94.257544,71,-6,-5,America/Indiana/Tell_City
KZ,46A,BLAIRSVILLE,,GEORGIA,USA,34.855086,-83.996856,1911,-5,-4,America/Kentucky/Monticello
KZ,46CN,CRYSTAL,,CALIFORNIA,USA,34.484717,-117.826453,3420,-8,-7,America/Los_Angeles
KZ,46D,CARRINGTON MUNI,,NORTH DAKOTA,USA,47.451111,-99.151111,1604,-6,-5,America/North_Dakota/Center
KZ,46U,ALPINE,,WYOMING,USA,43.184644,-111.042433,5634,-7,-6,America/Boise
KZ,47A,CHEROKEE COUNTY,,GEORGIA,USA,34.310583,-84.423917,1219,-5,-4,America/Kentucky/Monticello
KZ,47J,CHERAW MUNI LYNCH BELLINGER FLD,,SOUTH CAROLINA,USA,34.712583,-79.957944,239,-5,-4,America/Kentucky/Monticello
KZ,47K,MOUNDRIDGE MUNI,,KANSAS,USA,38.206953,-97.503094,1490,-6,-5,America/Chicago
KZ,47N,CENTRAL JERSEY RGNL,,NEW JERSEY,USA,40.524383,-74.598392,86,-5,-4,America/New_York
KZ,47OH,CHAPIN,,OHIO,USA,41.200053,-82.573508,885,-5,-4,America/Detroit
KZ,47TX,ARMSTRONG RANCH,,TEXAS,USA,26.933944,-97.762494,27,-6,-5,America/Indiana/Tell_City
KZ,47V,CURTIS MUNI,,NEBRASKA,USA,40.637508,-100.471253,2676,-6,-5,America/North_Dakota/New_Salem
KZ,48A,COCHRAN,,GEORGIA,USA,32.399361,-83.275917,336,-5,-4,America/Kentucky/Monticello
KZ,48I,BRAXTON CO,,WEST VIRGINIA,USA,38.687044,-80.651761,1270,-5,-4,America/Indiana/Vevay
KZ,48K,NESS CITY MUNI,,KANSAS,USA,38.471103,-99.908067,2308,-6,-5,America/North_Dakota/New_Salem
KZ,48KY,CALLA,,KENTUCKY,USA,37.719803,-84.001036,697,-5,-4,America/Kentucky/Monticello
KZ,48S,HARLEM,,MONTANA,USA,48.566667,-108.772931,2623,-7,-6,America/Boise
KZ,48V,ERIE MUNICIPAL,,COLORADO,USA,40.010225,-105.047975,5130,-7,-6,America/Denver
KZ,48XS,MARAVILLAS GAP RANCH,,TEXAS,USA,29.926569,-103.2949,3325,-6,-5,America/Indiana/Tell_City
KZ,48Y,PINEY PINECREEK BORDER,,MINNESOTA,USA,48.999611,-95.982583,1078,-6,-5,America/Rainy_River
KZ,49A,GILMER CO,,GEORGIA,USA,34.627864,-84.524928,1486,-5,-4,America/Kentucky/Monticello
KZ,49B,STURGIS MUNI,,SOUTH DAKOTA,USA,44.417611,-103.374778,3239,-7,-6,America/Denver
KZ,49I,LOUIS BENNETT FLD,,WEST VIRGINIA,USA,39.091389,-80.469444,1014,-5,-4,America/Indiana/Vevay
KZ,49IL,WALNUT CREEK,,ILLINOIS,USA,41.593333,-88.691667,666,-6,-5,America/Chicago
KZ,49R,REAL CO,,TEXAS,USA,29.7455,-99.760892,1640,-6,-5,America/Indiana/Tell_City
KZ,49X,CHEMEHUEVI VALLEY,,CALIFORNIA,USA,34.527511,-114.431069,631,-8,-7,America/Los_Angeles
KZ,4A0,BERRY HILL,,GEORGIA,USA,33.535667,-84.179086,770,-5,-4,America/Kentucky/Monticello
KZ,4A4,CORNELIUS MOORE FLD,,GEORGIA,USA,34.018711,-85.146478,974,-5,-4,America/Kentucky/Monticello
KZ,4A5,SEARCY CO,,ARKANSAS,USA,35.898936,-92.655886,963,-6,-5,America/Indiana/Tell_City
KZ,4A6,SCOTTSBORO MUNI WORD FLD,,ALABAMA,USA,34.688972,-86.005814,640,-6,-5,America/Indiana/Tell_City
KZ,4A7,CLAYTON CO TARA FLD,,GEORGIA,USA,33.389108,-84.332367,874,-5,-4,America/Kentucky/Monticello
KZ,4A8,LOST BRIDGE VILLAGE,,ARKANSAS,USA,36.392806,-93.912444,1440,-6,-5,America/Indiana/Tell_City
KZ,4A9,ISBELL FLD,,ALABAMA,USA,34.473697,-85.721403,877,-6,-5,America/Indiana/Tell_City
KZ,4AR1,SHURLEY,,ARKANSAS,USA,35.041267,-92.101017,430,-6,-5,America/Indiana/Tell_City
KZ,4AR2,RED OAK,,ARKANSAS,USA,34.91,-92.006667,315,-6,-5,America/Indiana/Tell_City
KZ,4AZ7,SAN CARLOS,,ARIZONA,USA,33.377833,-110.461767,2896,-7,-7,America/Phoenix
KZ,4B6,TICONDEROGA MUNI,,NEW YORK,USA,43.877269,-73.413139,274,-5,-4,America/New_York
KZ,4B7,SCHROON LAKE,,NEW YORK,USA,43.862561,-73.742631,830,-5,-4,America/New_York
KZ,4B8,ROBERTSON FIELD,,CONNECTICUT,USA,41.690378,-72.864822,200,-5,-4,America/New_York
KZ,4C8,ALBIA MUNI,,IOWA,USA,40.994453,-92.762972,963,-6,-5,America/Chicago
KZ,4D0,ABRAMS MUNI,,MICHIGAN,USA,42.774203,-84.733097,842,-5,-4,America/Detroit
KZ,4F2,PANOLA CO SHARPE FLD,,TEXAS,USA,32.176083,-94.298806,248,-6,-5,America/Indiana/Tell_City
KZ,4F4,FOX STEPHENS FLD GILMER MUNI,,TEXAS,USA,32.699,-94.948861,415,-6,-5,America/Indiana/Tell_City
KZ,4F5,BELLEFONTAINE RGNL,,OHIO,USA,40.372314,-83.819017,1123,-5,-4,America/Indiana/Vevay
KZ,4F7,KIZER FLD,,ARKANSAS,USA,33.803722,-93.363228,311,-6,-5,America/Indiana/Tell_City
KZ,4F8,WILSON,,ARKANSAS,USA,33.440397,-93.055722,230,-6,-5,America/Indiana/Tell_City
KZ,4F9,LA MOURE ROTT MUNI,,NORTH DAKOTA,USA,46.346636,-98.283711,1310,-6,-5,America/North_Dakota/Center
KZ,4G4,YOUNGSTOWN ELSER METRO,,OHIO,USA,40.961794,-80.677328,1070,-5,-4,America/Detroit
KZ,4G5,MONROE CO,,OHIO,USA,39.77905,-81.102781,1197,-5,-4,America/Detroit
KZ,4G6,HORNELL MUNI,,NEW YORK,USA,42.382144,-77.682114,1220,-5,-4,America/New_York
KZ,4G8,COLUMBIA,,OHIO,USA,41.318806,-81.960167,813,-5,-4,America/Detroit
KZ,4I0,MINGO CO,,WEST VIRGINIA,USA,37.687603,-82.260972,1575,-5,-4,America/Kentucky/Monticello
KZ,4I3,KNOX CO,,OHIO,USA,40.328722,-82.523778,1192,-5,-4,America/Detroit
KZ,4I7,PUTNAM CO,,INDIANA,USA,39.630306,-86.8139,842,-5,-4,America/Indiana/Indianapolis
KZ,4I9,MORROW CO,,OHIO,USA,40.524528,-82.850056,1085,-5,-4,America/Detroit
KZ,4J1,BRANTLEY COUNTY,,GEORGIA,USA,31.212725,-81.905392,83,-5,-4,America/Kentucky/Monticello
KZ,4J2,BERRIEN CO,,GEORGIA,USA,31.212556,-83.226278,239,-5,-4,America/Kentucky/Monticello
KZ,4J5,QUITMAN BROOKS COUNTY,,GEORGIA,USA,30.805753,-83.58655,185,-5,-4,America/Kentucky/Monticello
KZ,4J6,ST MARYS,,GEORGIA,USA,30.754681,-81.557319,24,-5,-4,America/Kentucky/Monticello
KZ,4J8,TREUTLEN COUNTY,,GEORGIA,USA,32.387672,-82.563744,345,-5,-4,America/Kentucky/Monticello
KZ,4K3,LEXINGTON MUNI,,MISSOURI,USA,39.209778,-93.928,691,-6,-5,America/Chicago
KZ,4K6,BLOOMFIELD MUNI,,IOWA,USA,40.732106,-92.428267,888,-6,-5,America/Chicago
KZ,4LA3,JACKSON,,LOUISIANA,USA,30.807778,-91.213333,204,-6,-5,America/Indiana/Tell_City
KZ,4M1,CARROLL CO,,ARKANSAS,USA,36.383403,-93.616856,1207,-6,-5,America/Indiana/Tell_City
KZ,4M2,BOONEVILLE MUNI,,ARKANSAS,USA,35.148703,-93.865478,460,-6,-5,America/Indiana/Tell_City
KZ,4M3,CARLISLE MUNI,,ARKANSAS,USA,34.808231,-91.71205,240,-6,-5,America/Indiana/Tell_City
KZ,4M4,CLINTON MUNI,,ARKANSAS,USA,35.597856,-92.451825,513,-6,-5,America/Indiana/Tell_City
KZ,4M7,RUSSELLVILLE LOGAN CO,,KENTUCKY,USA,36.799917,-86.810167,689,-6,-5,America/Indiana/Tell_City
KZ,4M9,CORNING MUNI,,ARKANSAS,USA,36.404231,-90.647928,293,-6,-5,America/Indiana/Tell_City
KZ,4MN9,AYER PORT,,MINNESOTA,USA,44.704519,-94.226561,1010,-6,-5,America/Menominee
KZ,4MS4,SPEARMAN FIELD,,MISSISSIPPI,USA,34.157694,-88.760222,270,-6,-5,America/Indiana/Tell_City
KZ,4N1,GREENWOOD LAKE,,NEW JERSEY,USA,41.128231,-74.346731,791,-5,-4,America/New_York
KZ,4O3,BLACKWELL TONKAWA MUNI,,OKLAHOMA,USA,36.745117,-97.3496,1029,-6,-5,America/Indiana/Tell_City
KZ,4O4,MC CURTAIN CO RGNL,,OKLAHOMA,USA,33.909364,-94.859361,472,-6,-5,America/Indiana/Tell_City
KZ,4O5,CHEROKEE MUNI,,OKLAHOMA,USA,36.787739,-98.358544,1177,-6,-5,America/Indiana/Tell_City
KZ,4P3,FLANDREAU MUNI,,SOUTH DAKOTA,USA,44.003861,-96.593103,1645,-6,-5,America/North_Dakota/New_Salem
KZ,4R1,I H BASS JR MEMORIAL,,MISSISSIPPI,USA,31.015556,-89.482497,310,-6,-5,America/Indiana/Tell_City
KZ,4R3,JACKSON MUNI,,ALABAMA,USA,31.472108,-87.894722,39,-6,-5,America/Indiana/Tell_City
KZ,4R4,H L SONNY CALLAHAN,,ALABAMA,USA,30.462114,-87.878019,95,-6,-5,America/Indiana/Tell_City
KZ,4R5,MADELINE ISLAND,,WISCONSIN,USA,46.788656,-90.758669,648,-6,-5,America/Menominee
KZ,4R7,EUNICE,,LOUISIANA,USA,30.466283,-92.423797,42,-6,-5,America/Indiana/Tell_City
KZ,4R9,DAUPHIN ISLAND,,ALABAMA,USA,30.260481,-88.1275,5,,,
KZ,4S1,GOLD BEACH MUNI,,OREGON,USA,42.413444,-124.424275,16,-8,-7,America/Los_Angeles
KZ,4S2,HOOD RIVER,,OREGON,USA,45.672619,-121.536464,631,-8,-7,America/Los_Angeles
KZ,4S3,JOSEPH STATE,,OREGON,USA,45.357097,-117.253225,4122,-8,-7,America/Los_Angeles
KZ,4S9,PORTLAND MULINO,,OREGON,USA,45.216325,-122.590083,257,-8,-7,America/Los_Angeles
KZ,4SD,RENO STEAD,,NEVADA,USA,39.667361,-119.876194,5046,-8,-7,America/Los_Angeles
KZ,4T6,MID WAY RGNL,,TEXAS,USA,32.456097,-96.912411,713,-6,-5,America/Indiana/Tell_City
KZ,4TA0,MASSIMILIANO MEM FLD,,TEXAS,USA,29.355519,-95.663836,65,-6,-5,America/Indiana/Tell_City
KZ,4TA2,KENNETH COPELAND,,TEXAS,USA,32.977347,-97.488356,688,-6,-5,America/Indiana/Tell_City
KZ,4TA6,COMANCHE CAVES RANCH,,TEXAS,USA,30.022433,-99.383658,2000,-6,-5,America/Indiana/Tell_City
KZ,4TE0,LONE STAR STEEL CO,,TEXAS,USA,32.933464,-94.733542,285,-6,-5,America/Indiana/Tell_City
KZ,4TE9,SQUIRREL CREEK RANCH,,TEXAS,USA,29.264125,-99.350597,970,-6,-5,America/Indiana/Tell_City
KZ,4TS8,GLASSCOCK FLD,,TEXAS,USA,29.374956,-99.341986,1089,-6,-5,America/Indiana/Tell_City
KZ,4U3,LIBERTY CO,,MONTANA,USA,48.510722,-110.990864,3160,-7,-6,America/Boise
KZ,4U6,CIRCLE TOWN CO,,MONTANA,USA,47.418619,-105.561944,2426,-7,-6,America/Denver
KZ,4U9,DELL FLT STRIP,,MONTANA,USA,44.735747,-112.720014,6007,-7,-6,America/Boise
KZ,4V0,RANGELY,,COLORADO,USA,40.093981,-108.763044,5275,-7,-6,America/Denver
KZ,4V1,SPANISH PEAKS AIRFIELD,,COLORADO,USA,37.696639,-104.785111,6050,-7,-6,America/Denver
KZ,4V9,ANTELOPE CO,,NEBRASKA,USA,42.112228,-98.038678,1738,-6,-5,America/North_Dakota/New_Salem
KZ,4WA0,B AND G FARMS,,WASHINGTON,USA,46.940278,-119.7375,1120,-8,-7,America/Los_Angeles
KZ,4WI4,TURNER,,WISCONSIN,USA,45.574075,-89.747972,1500,-6,-5,America/Menominee
KZ,4XS7,HORSESHOE BAY AIRPARK,,TEXAS,USA,30.527053,-98.358747,1092,-6,-5,America/Indiana/Tell_City
KZ,4Y4,LAKES OF THE NORTH,,MICHIGAN,USA,44.912511,-84.876428,1286,-5,-4,America/Detroit
KZ,50D,IRON CO,,MICHIGAN,USA,46.009133,-88.2739,1340,-6,-5,America/Menominee
KZ,50F,BOURLAND FLD,,TEXAS,USA,32.581781,-97.590769,873,-6,-5,America/Indiana/Tell_City
KZ,50I,KENTLAND MUNI,,INDIANA,USA,40.758733,-87.428219,698,-6,-5,America/Indiana/Knox
KZ,50J,BERKELEY CO,,SOUTH CAROLINA,USA,33.186056,-80.035639,73,-5,-4,America/Kentucky/Monticello
KZ,50R,LOCKHART MUNI,,TEXAS,USA,29.850333,-97.672417,532,-6,-5,America/Indiana/Tell_City
KZ,50TX,KENNEDY RANCH,,TEXAS,USA,30.137625,-98.525378,1598,-6,-5,America/Indiana/Tell_City
KZ,50XS,HUGHES RANCH,,TEXAS,USA,29.043297,-100.584528,905,-6,-5,America/Indiana/Tell_City
KZ,51A,HAWKINSVILLE PULASKI COUNTY,,GEORGIA,USA,32.283611,-83.438614,270,-5,-4,America/Kentucky/Monticello
KZ,51AZ,GRAPEVINE,,ARIZONA,USA,33.639492,-111.056789,2361,-7,-7,America/Phoenix
KZ,51D,EDGELEY MUNI,,NORTH DAKOTA,USA,46.348583,-98.735556,1600,-6,-5,America/North_Dakota/New_Salem
KZ,51J,LAKE CITY MUNI C J EVANS FLD,,SOUTH CAROLINA,USA,33.853583,-79.768111,80,-5,-4,America/Kentucky/Monticello
KZ,51R,MADISONVILLE MUNI,,TEXAS,USA,30.912833,-95.952,287,-6,-5,America/Indiana/Tell_City
KZ,52A,MADISON MUNI,,GEORGIA,USA,33.612222,-83.460556,694,-5,-4,America/Kentucky/Monticello
KZ,52AR,IRA S,,ARKANSAS,USA,35.280081,-92.241539,590,-6,-5,America/Indiana/Tell_City
KZ,52F,NORTHWEST RGNL,,TEXAS,USA,33.049844,-97.232239,643,-6,-5,America/Indiana/Tell_City
KZ,53A,DR C P SAVAGE SR,,GEORGIA,USA,32.302,-84.007472,337,-5,-4,America/Kentucky/Monticello
KZ,54F,ROBERT LEE,,TEXAS,USA,31.881811,-100.540378,1922,-6,-5,America/Indiana/Tell_City
KZ,54J,DEFUNIAK SPRINGS,,FLORIDA,USA,30.7313,-86.151608,289,-6,-5,America/Indiana/Tell_City
KZ,54NY,ERB ACRES,,NEW YORK,USA,42.355067,-78.035283,1940,-5,-4,America/New_York
KZ,54T,R W J AIRPARK,,TEXAS,USA,29.761667,-94.8465,33,-6,-5,America/Indiana/Tell_City
KZ,55J,FERNANDINA BEACH MUNI,,FLORIDA,USA,30.6117,-81.462344,15,-5,-4,America/Kentucky/Monticello
KZ,55K,OXFORD MUNI,,KANSAS,USA,37.269747,-97.091428,1189,-6,-5,America/Indiana/Tell_City
KZ,55M,STAR CITY MUNI,,ARKANSAS,USA,33.916769,-91.8668,398,-6,-5,America/Indiana/Tell_City
KZ,55XS,SPOFFORD,,TEXAS,USA,29.16635,-100.418411,1001,-6,-5,America/Indiana/Tell_City
